Cust Key,Cust Name,Cust Address,Cust County,Cust City,Cust State,Cust Zip Code,Cust Region,Cust Since,Cust Type,Cust Gender,Cust Age,Age Group,Civil Status,Loyalty Program
2624,Lara Norris,349 Clissold Crossroad,Tom Green,San Angelo,Texas,76901,Southwest,2021-04-17,Individual,Female,32,18-35,Single,0
2625,Margaret Glynn,736 South Alley,Santa Fe,Santa Fe,New Mexico,87500,Southwest,2020-11-19,Individual,Female,67,56+,Widowed,1
2626,Janice Whittle,80 Rivervalley Hill,Dallas,Mesquite,Texas,75149,Southwest,2017-05-31,Individual,Female,40,36-55,Widowed,0
2627,Havana Yarwood,785 Burton Walk,Weld,Greeley,Colorado,80631,Southwest,2011-10-04,Individual,Female,31,18-35,Divorced,0
2628,Sienna Becker,975 Walnut Drive,Maricopa,Tempe,Arizona,85282,Southwest,2013-02-15,Individual,Female,31,18-35,Married,1
2629,Henry Coates,491 Andrews Crossroad,Orange,Fullerton,California,92834,West,2014-07-18,Individual,Male,52,36-55,Married,0
2630,Cedrick Powell,761 Chicksand Avenue,Palm Beach,West Palm Beach,Florida,33401,South,2012-09-17,Individual,Male,57,56+,Married,1
2631,Marjorie Jobson,626 Gatonby Lane,Wayne,Dearborn,Michigan,48120,Midwest,2014-11-24,Individual,Female,36,36-55,Married,0
2632,Ronald Blackwall,577 Antrobus Hill,Yakima,Yakima,Washington,98901,West,2009-11-09,Individual,Male,21,18-35,Widowed,0
2633,Sara Fox,291 Ernest Pass,DuPage,Bolingbrook,Illinois,60440,Midwest,2005-09-01,Individual,Female,37,36-55,Widowed,0
2634,Liv Quinnell,627 Thrale Way,Hidalgo,Mission,Texas,78572,Southwest,2007-08-06,Individual,Female,68,56+,Single,0
2635,Daphne Murphy,775 Burton Road,DuPage,Aurora,Illinois,60505,Midwest,2023-03-29,Individual,Female,23,18-35,Married,0
2636,Nathan Mcguire,683 Enderby Boulevard,Santa Barbara,Santa Maria,California,93454,West,2021-08-03,Individual,Male,83,56+,Divorced,1
2637,Cristal Sheldon,532 Babmaes Lane,Collin,Garland,Texas,75040,Southwest,2006-08-18,Individual,Female,78,56+,Divorced,1
2639,Melania Knight,430 Linden Drive,Hudson,Jersey City,New Jersey,7302,East,2011-10-11,Individual,Female,33,18-35,Divorced,1
2640,Roger Lewis,542 Fair Walk,Madison,Jackson,Tennessee,38301,South,2004-01-09,Individual,Male,35,18-35,Widowed,1
2641,Samantha Varley,159 Jackson Way,Pierce,Tacoma,Washington,98413,West,2009-08-20,Individual,Female,22,18-35,Married,0
2642,Chester Stewart,358 Erindale Alley,Washtenaw,Ann Arbor,Michigan,48104,Midwest,2016-06-13,Individual,Male,33,18-35,Divorced,1
2643,Evie Reynolds,769 Bellenden Tunnel,Bristol,Fall River,Massachusetts,2720,East,2010-10-11,Individual,Female,51,36-55,Divorced,0
2644,Jacob Randall,232 Bel Tunnel,Harris,Houston,Texas,77201,Southwest,2016-02-01,Individual,Male,42,36-55,Married,1
2645,Maribel Addison,831 Angel Drive,Limestone,Huntsville,Alabama,35813,South,2010-01-22,Individual,Female,21,18-35,Single,0
2646,Johnny Owen,270 Mariner Boulevard,Spokane,Spokane Valley,Washington,99206,West,2014-05-30,Individual,Male,42,36-55,Married,1
2647,Matt Bayliss,586 Fairholt Alley,Maricopa,Tempe,Arizona,85282,Southwest,2010-02-07,Individual,Male,38,36-55,Married,1
2648,Elena Newton,895 Bellenden Walk,Hidalgo,Mission,Texas,78572,Southwest,2003-06-06,Individual,Female,55,36-55,Widowed,1
2649,Gil Larsen,574 Belgrave Lane,Yakima,Yakima,Washington,98901,West,2012-01-26,Individual,Male,41,36-55,Single,1
2650,Javier Graham,65 Sherlock Avenue,Alameda,Hayward,California,94544,West,2014-01-23,Individual,Male,45,36-55,Married,1
2651,Kenzie Boden,652 Cable Avenue,Hudson,Jersey City,New Jersey,7302,East,2004-11-09,Individual,Female,82,56+,Divorced,1
2652,Alexander Logan,100 Waite Way,Delaware,Columbus,Ohio,43216,Midwest,2022-06-17,Individual,Male,43,36-55,Married,1
2653,Leroy Gunn,837 Bede Lane,Plymouth,Brockton,Massachusetts,2301,East,2013-06-20,Individual,Male,55,36-55,Widowed,1
2654,Sienna Porter,225 Ayres Rue,Hennepin,Minneapolis,Minnesota,55401,Midwest,2014-03-06,Individual,Female,30,18-35,Divorced,0
2655,Kieth Russell,380 Lonsdale Avenue,Milwaukee,Milwaukee,Wisconsin,53203,Midwest,2013-05-03,Individual,Male,35,18-35,Single,0
2657,Matt James,115 Geffrye Avenue,Wayne,Dearborn,Michigan,48120,Midwest,2013-11-08,Individual,Male,21,18-35,Divorced,0
2659,Anthony Poulton,517 Fairbairn Grove,El Paso,El Paso,Texas,79910,Southwest,2006-10-30,Individual,Male,24,18-35,Married,0
2660,Carl Stanley,456 St. Jamess Pass,Providence,Cranston,Rhode Island,2910,East,2010-11-28,Individual,Male,46,36-55,Widowed,0
2661,Juliette Asher,27 Sundown Crossroad,Lincoln,Sioux Falls,South Dakota,57104,Midwest,2022-07-24,Individual,Female,43,36-55,Married,1
2662,Selena Russel,931 Clerkenwell Alley,Deschutes,Bend,Oregon,97701,West,2012-08-14,Individual,Female,34,18-35,Single,1
2663,Miley Tutton,647 Zealand Grove,Lehigh,Allentown,Pennsylvania,18101,East,2012-09-25,Individual,Female,32,18-35,Single,1
2665,Doug Butler,692 Ely Rue,East Baton Rouge Parish,Baton Rouge,Louisiana,70826,South,2005-05-18,Individual,Male,47,36-55,Married,1
2666,Janelle Widdows,543 Charnwood Lane,Washington,Hillsboro,Oregon,97123,West,2004-11-21,Individual,Female,38,36-55,Single,1
2667,Ema Avery,793 Lincoln Hill,Collin,Garland,Texas,75040,Southwest,2017-10-07,Individual,Female,40,36-55,Married,0
2669,Candace John,911 Durnford Way,Muscogee,Columbus,Georgia,31908,South,2014-07-25,Individual,Female,63,56+,Single,0
2670,Eve Simpson,574 Chester Tunnel,Orange,Huntington Beach,California,92647,West,2009-09-28,Individual,Female,44,36-55,Widowed,1
2671,Eileen Richardson,766 Castile Alley,Tom Green,San Angelo,Texas,76901,Southwest,2011-09-07,Individual,Female,37,36-55,Single,0
2672,Matthew Hilton,840 Gatonby Hill,Westchester,Yonkers,New York,10701,East,2007-12-22,Individual,Male,74,56+,Single,1
2673,Holly Middleton,122 Aspen Hill,Contra Costa,Antioch,California,94509,West,2012-08-17,Individual,Female,50,36-55,Widowed,0
2674,Nick Wade,631 Belmore Way,Fulton,Roswell,Georgia,30075,South,2007-11-22,Individual,Male,22,18-35,Married,1
2675,Nathan Rogan,973 Duthie Street,Los Angeles,Glendale,California,91205,West,2007-02-16,Individual,Male,24,18-35,Widowed,0
2676,Martin Jefferson,87 Calderwood Route,Maricopa,Avondale,Arizona,85323,Southwest,2008-12-21,Individual,Male,52,36-55,Single,0
2678,Phillip Powell,927 Castlereagh Grove,Hamilton,Cincinnati,Ohio,45225,Midwest,2005-09-27,Individual,Male,43,36-55,Single,1
2679,Gabriel Foxley,217 Wager Vale,Waukesha,Waukesha,Wisconsin,53186,Midwest,2018-01-10,Individual,Male,36,36-55,Single,0
2680,Enoch Olivier,472 Chapel Crossroad,Dougherty,Albany,Georgia,31701,South,2011-01-08,Individual,Male,21,18-35,Divorced,0
2681,Luke Kennedy,17 Coley Road,Los Angeles,Palmdale,California,93550,West,2014-07-27,Individual,Male,58,56+,Single,0
2682,Owen Young,100 Comet House Street,Orange,Orlando,Florida,32802,South,2013-03-16,Individual,Male,76,56+,Widowed,0
2683,Carl Dunbar,260 Sheraton Road,Douglas,Omaha,Nebraska,68108,Midwest,2016-08-27,Individual,Male,29,18-35,Married,1
2684,Kieth Edmonds,762 Belmont Park Crossroad,Buchanan,St. Joseph,Missouri,64501,Midwest,2018-01-11,Individual,Male,48,36-55,Widowed,1
2685,Madison Wilkinson,725 Hamilton Drive,Los Angeles,Palmdale,California,93550,West,2010-05-27,Individual,Female,49,36-55,Divorced,0
2686,Mackenzie Allcott,616 Fieldstone Lane,Los Angeles,Bellflower,California,90706,West,2014-04-29,Individual,Female,84,56+,Single,1
2687,Luke Glass,634 Blackpool Alley,Alameda,Berkeley,California,94704,West,2007-02-08,Individual,Male,31,18-35,Divorced,0
2688,Chadwick Thomas,619 Pine Street,Hudson,Jersey City,New Jersey,7302,East,2022-06-24,Individual,Male,45,36-55,Single,0
2689,John Tutton,72 Yorkshire Tunnel,Santa Barbara,Santa Maria,California,93454,West,2017-08-05,Individual,Male,31,18-35,Single,1
2690,Adeline Nelson,485 Meadow Route,Jefferson,Beaumont,Texas,77707,Southwest,2005-08-31,Individual,Female,23,18-35,Married,1
2692,Christine Anderson,165 Ely Vale,Los Angeles,Pasadena,California,91103,West,2010-05-19,Individual,Female,34,18-35,Married,0
2693,Miley Coleman,816 Ashley Alley,Broward,Deerfield Beach,Florida,33441,South,2006-12-19,Individual,Female,43,36-55,Married,1
2694,Adeline Nash,484 Virginia Hill,Richmond,Augusta,Georgia,30901,South,2009-02-20,Individual,Female,78,56+,Single,0
2695,Gemma Radley,766 Calverley Vale,Collin,Garland,Texas,75040,Southwest,2008-07-23,Individual,Female,38,36-55,Single,0
2696,Fred Edler,847 Queen Route,Riverside,Riverside,California,92507,West,2010-12-01,Individual,Male,31,18-35,Married,0
2697,Willow Weston,521 Bell Lane,DuPage,Naperville,Illinois,60540,Midwest,2021-05-03,Individual,Female,43,36-55,Married,0
2698,Tyson Beal,903 Cam Rue,Lucas,Toledo,Ohio,43601,Midwest,2016-10-20,Individual,Male,24,18-35,Single,1
2699,Oliver Dowson,700 Railroad Pass,Lehigh,Bethlehem,Pennsylvania,18015,East,2008-05-08,Individual,Male,67,56+,Widowed,0
2700,Lily Pearson,811 Thomas Route,Essex,East Orange,New Jersey,7017,East,2004-04-30,Individual,Female,37,36-55,Married,1
2701,Alexander Graham,97 Paris Drive,Los Angeles,South Gate,California,90280,West,2013-08-11,Individual,Male,37,36-55,Single,0
2702,Irene Hooper,404 Cadogan Drive,Baltimore city,Baltimore,Maryland,21202,East,2005-10-05,Individual,Female,63,56+,Married,1
2703,Maribel Walsh,303 Beechen Crossroad,Yakima,Yakima,Washington,98901,West,2006-12-15,Individual,Female,27,18-35,Widowed,1
2705,Charlotte Bentley,105 Abbots Pass,King,Seattle,Washington,98108,West,2023-03-02,Individual,Female,35,18-35,Divorced,1
2706,Brad Newton,309 Paris Walk,Albany,Albany,New York,12201,East,2011-08-04,Individual,Male,40,36-55,Married,1
2707,Leroy Lunt,700 Camden Boulevard,Lincoln,Sioux Falls,South Dakota,57104,Midwest,2008-03-01,Individual,Male,27,18-35,Divorced,1
2708,Parker Randall,248 Castile Avenue,Union,Elizabeth,New Jersey,7208,East,2014-02-07,Individual,Female,29,18-35,Married,1
2709,Rufus Thompson,116 Chancellor Road,Los Angeles,Downey,California,90241,West,2004-07-13,Individual,Male,40,36-55,Married,0
2710,Chad Knott,553 Baltic Boulevard,Lincoln,Sioux Falls,South Dakota,57104,Midwest,2005-03-18,Individual,Male,42,36-55,Married,0
2711,Matt Cartwright,407 Bishop Drive,Weld,Greeley,Colorado,80631,Southwest,2022-08-17,Individual,Male,45,36-55,Married,0
2712,Leroy Dann,660 College Boulevard,Lynchburg (city),Lynchburg,Virginia,24501,East,2021-03-12,Individual,Male,31,18-35,Widowed,1
2713,Violet Edley,900 Camberwell Crossroad,Hillsborough,Manchester,New Hampshire,3103,East,2011-10-15,Individual,Female,25,18-35,Widowed,0
2714,Bob Oswald,899 Cave Street,Orange,Buena Park,California,90620,West,2017-10-03,Individual,Male,66,56+,Single,1
2715,Keira Denton,847 Calvin Vale,King,Kirkland,Washington,98033,West,2006-03-02,Individual,Female,37,36-55,Widowed,0
2716,Martin Bailey,776 Bagford Crossroad,Hidalgo,Mission,Texas,78572,Southwest,2015-09-13,Individual,Male,44,36-55,Married,0
2717,Samantha Ellery,989 Spruce Grove,San Francisco,San Francisco,California,94188,West,2004-01-14,Individual,Female,60,56+,Widowed,1
2718,Jenna Reynolds,557 Colombo Rue,Jefferson,Hoover,Alabama,35226,South,2013-01-05,Individual,Female,60,56+,Divorced,1
2719,Chadwick Simpson,90 Camera Avenue,Clark,Las Vegas,Nevada,89199,West,2007-09-18,Individual,Male,55,36-55,Divorced,1
2720,Caydence Brown,546 Biggerstaff Walk,Kent,Grand Rapids,Michigan,49501,Midwest,2020-08-16,Individual,Female,46,36-55,Single,0
2722,Lillian Mann,237 Thrale Lane,Alameda,Fremont,California,94537,West,2005-11-01,Individual,Female,82,56+,Married,0
2723,Ethan Ellison,785 Victoria Rise Tunnel,Maricopa,Scottsdale,Arizona,85251,Southwest,2016-03-25,Individual,Male,62,56+,Married,0
2724,Harvey Smith,571 Buttonwood Rue,Brown,Green Bay,Wisconsin,54303,Midwest,2005-12-24,Individual,Male,28,18-35,Single,0
2725,Lauren Dwyer,340 Cobden Grove,Osage,Tulsa,Oklahoma,74107,Southwest,2011-01-15,Individual,Female,41,36-55,Married,1
2726,Carla Becker,665 Bellenden Road,Alameda,Berkeley,California,94704,West,2013-12-27,Individual,Female,59,56+,Widowed,0
2727,Wendy Morrow,834 Caroline Crossroad,Dougherty,Albany,Georgia,31701,South,2007-04-15,Individual,Female,34,18-35,Widowed,0
2728,Emma Wigley,968 English Pass,Buncombe,Asheville,North Carolina,28801,South,2022-01-05,Individual,Female,26,18-35,Married,0
2729,Carmen Asher,762 Monroe Drive,Orange,Huntington Beach,California,92647,West,2021-12-25,Individual,Female,41,36-55,Divorced,1
2730,Hailey Ingham,47 Vintners Lane,Newaygo,Troy,Michigan,48007,Midwest,2023-01-09,Individual,Female,38,36-55,Divorced,1
2731,Margot Herbert,311 Blenkarne Vale,Calumet,Appleton,Wisconsin,54911,Midwest,2003-07-23,Individual,Female,28,18-35,Widowed,1
2732,Cedrick Edley,559 Woodland Pass,Polk,Lakeland,Florida,33801,South,2008-04-16,Individual,Male,42,36-55,Widowed,1
2733,Skylar Wilcox,681 Blue Anchor Route,Maricopa,Scottsdale,Arizona,85251,Southwest,2023-02-26,Individual,Female,48,36-55,Single,0
2734,Jasmine Warden,275 Railroad Lane,Osage,Tulsa,Oklahoma,74107,Southwest,2016-04-20,Individual,Female,40,36-55,Divorced,0
2735,Remy Exton,969 Canal Walk,Jefferson,Louisville,Kentucky,40231,South,2014-05-05,Individual,Female,25,18-35,Single,1
2736,Ethan Roscoe,285 Bedford Rue,Sacramento,Sacramento,California,95813,West,2010-09-10,Individual,Male,22,18-35,Single,0
2737,Carmen Emmett,861 Hamilton Street,Kent,Warwick,Rhode Island,2886,East,2007-03-01,Individual,Female,33,18-35,Single,1
2738,Carmella Mackenzie,181 Bayberry Route,Brevard,Palm Bay,Florida,32905,South,2020-06-11,Individual,Female,56,56+,Single,0
2739,Nathan Jones,629 Bede Road,Hennepin,Plymouth,Minnesota,55447,Midwest,2022-05-11,Individual,Male,27,18-35,Married,1
2740,Georgia Neal,989 Blackpool Way,Maricopa,Avondale,Arizona,85323,Southwest,2007-11-22,Individual,Female,34,18-35,Married,0
2741,Barney Lambert,905 Buttonwood Route,Washtenaw,Ann Arbor,Michigan,48104,Midwest,2010-10-12,Individual,Male,36,36-55,Married,1
2742,Eve Vaughan,223 Paris Grove,Los Angeles,Downey,California,90241,West,2012-01-26,Individual,Female,21,18-35,Divorced,0
2743,Aileen Isaac,116 Blackheath Walk,Wayne,Detroit,Michigan,48233,Midwest,2013-07-05,Individual,Female,35,18-35,Widowed,1
2744,Hayden Ross,320 Clere Rue,Los Angeles,Palmdale,California,93550,West,2008-12-12,Individual,Male,34,18-35,Single,1
2745,Jennifer Eddison,326 Geary Crossroad,Hennepin,Bloomington,Minnesota,55437,Midwest,2014-06-30,Individual,Female,75,56+,Widowed,0
2746,Carl Wallace,636 North Tunnel,Albany,Albany,New York,12201,East,2020-06-11,Individual,Male,33,18-35,Divorced,1
2747,Nathan Ebden,993 Clere Route,Orange,Costa Mesa,California,92628,West,2021-01-15,Individual,Male,30,18-35,Married,0
2748,Brad Brown,860 Camera Crossroad,Riverside,Menifee,California,92584,West,2013-12-14,Individual,Male,36,36-55,Divorced,0
2749,Winnie Gardner,431 Calverley Hill,Deschutes,Bend,Oregon,97701,West,2009-02-24,Individual,Female,53,36-55,Widowed,0
2750,Emerald Collins,548 Magnolia Lane,Fayette,Lexington-Fayette,Kentucky,40511,South,2012-08-10,Individual,Female,65,56+,Widowed,0
2751,Oliver Myatt,198 Cleveland Avenue,Yakima,Yakima,Washington,98901,West,2014-12-11,Individual,Male,37,36-55,Widowed,0
2752,Kirsten Cartwright,948 Thomas More Boulevard,Lynchburg (city),Lynchburg,Virginia,24501,East,2017-09-13,Individual,Female,32,18-35,Single,0
2753,Monica Upsdell,328 Calvin Grove,Muscogee,Columbus,Georgia,31908,South,2015-07-12,Individual,Female,76,56+,Widowed,1
2755,Liliana Hobbs,825 Cavendish Grove,Whatcom,Bellingham,Washington,98225,West,2017-10-29,Individual,Female,45,36-55,Married,0
2756,Susan Latham,757 Walnut Rue,Union,Elizabeth,New Jersey,7208,East,2019-05-20,Individual,Female,42,36-55,Widowed,0
2757,Winnie Kirby,384 Boldero Avenue,Orange,Costa Mesa,California,92628,West,2013-03-29,Individual,Female,46,36-55,Married,1
2758,Noah Marshall,446 Union Street,Pima,Tucson,Arizona,85726,Southwest,2015-05-22,Individual,Male,40,36-55,Single,1
2759,Cedrick Brooks,862 Ashley Alley,Cabarrus,Concord,North Carolina,28025,South,2023-04-01,Individual,Male,56,56+,Single,0
2760,Elise Santos,415 Wadham Vale,Hennepin,Bloomington,Minnesota,55437,Midwest,2005-11-28,Individual,Female,46,36-55,Single,0
2761,Mason Williams,585 Fairbairn Hill,Los Angeles,Palmdale,California,93550,West,2011-11-13,Individual,Male,40,36-55,Widowed,0
2762,Martin Upsdell,126 Betton Pass,Plymouth,Brockton,Massachusetts,2301,East,2022-09-03,Individual,Male,47,36-55,Married,1
2763,Javier Buckley,176 Fieldstone Route,Riverside,Corona,California,91718,West,2022-05-20,Individual,Male,36,36-55,Divorced,1
2764,Denis Partridge,559 Ampton Lane,Osage,Tulsa,Oklahoma,74107,Southwest,2010-08-15,Individual,Male,67,56+,Married,1
2765,Javier Stone,48 Bury Drive,Dougherty,Albany,Georgia,31701,South,2007-06-28,Individual,Male,43,36-55,Widowed,0
2766,Madison Widdows,73 Blendon Crossroad,San Bernardino,Chino Hills,California,91709,West,2010-09-01,Individual,Female,22,18-35,Widowed,0
2767,Melinda Wilton,561 Calshot Pass,Arapahoe,Centennial,Colorado,80122,Southwest,2008-11-06,Individual,Female,58,56+,Divorced,0
2768,Tania Greenwood,498 Hampden Tunnel,Arapahoe,Centennial,Colorado,80122,Southwest,2007-09-30,Individual,Female,79,56+,Married,0
2769,Gil Ogilvy,167 Unwin Road,Lehigh,Bethlehem,Pennsylvania,18015,East,2004-02-23,Individual,Male,47,36-55,Married,0
2770,Chuck Brett,469 Tiptree Alley,King,Kirkland,Washington,98033,West,2020-10-11,Individual,Male,25,18-35,Single,0
2771,Naomi Hopkinson,685 Lexington Alley,Broward,Miramar,Florida,33023,South,2021-04-18,Individual,Female,79,56+,Single,0
2772,Gil Fox,927 Garfield Drive,Wayne,Livonia,Michigan,48150,Midwest,2006-08-06,Individual,Male,42,36-55,Single,0
2773,Margot Thompson,415 Aspen Hill,Weld,Greeley,Colorado,80631,Southwest,2018-08-03,Individual,Female,29,18-35,Widowed,0
2774,Sadie Gordon,786 Woodland Lane,Benton,Kennewick,Washington,99336,West,2013-06-15,Individual,Female,56,56+,Widowed,0
2776,Rihanna Allington,472 Queensberry Walk,Kalamazoo,Kalamazoo,Michigan,49001,Midwest,2010-08-30,Individual,Female,29,18-35,Married,1
2777,Celia Jarrett,691 Dutton Tunnel,Deschutes,Bend,Oregon,97701,West,2011-10-04,Individual,Female,74,56+,Single,1
2778,Johnny Alexander,737 Bellenden Road,Pierce,Tacoma,Washington,98413,West,2004-11-12,Individual,Male,41,36-55,Widowed,0
2779,Andie Hancock,834 Clarks Lane,Orange,Buena Park,California,90620,West,2011-11-14,Individual,Female,23,18-35,Divorced,0
2780,Mina Haines,978 Chester  Road,Los Angeles,Bellflower,California,90706,West,2013-01-02,Individual,Female,40,36-55,Widowed,0
2781,Selena Warner,680 Thrale Drive,Knox,Knoxville,Tennessee,37950,South,2011-11-24,Individual,Female,37,36-55,Married,0
2782,Nick Thomas,633 Victoria Alley,Contra Costa,Mountain View,California,94035,West,2005-08-01,Individual,Male,47,36-55,Married,0
2783,Chad Allen,666 Oxford Vale,Alameda,Hayward,California,94544,West,2010-01-22,Individual,Male,39,36-55,Divorced,0
2784,Peter Oswald,280 Ellerman Way,Richmond city,Richmond,Virginia,23232,East,2021-12-27,Individual,Male,31,18-35,Divorced,1
2785,Maia Leslie,985 Hamilton Pass,Travis,Austin,Texas,78710,Southwest,2013-09-13,Individual,Female,23,18-35,Divorced,1
2786,Karla Darcy,584 Arlington Road,Orange,Costa Mesa,California,92628,West,2004-11-12,Individual,Female,53,36-55,Married,1
2787,Marvin Lane,688 Chandos Street,Dougherty,Albany,Georgia,31701,South,2013-02-27,Individual,Male,48,36-55,Divorced,0
2788,Hadley Gray,724 Durweston Boulevard,Broward,Deerfield Beach,Florida,33441,South,2008-04-19,Individual,Female,43,36-55,Married,0
2789,Juliet Lewin,6 Underwood Route,Madison,Jackson,Tennessee,38301,South,2008-12-19,Individual,Female,59,56+,Married,0
2790,Jack Button,353 Anns Rue,Arapahoe,Centennial,Colorado,80122,Southwest,2016-07-05,Individual,Male,28,18-35,Widowed,1
2791,Moira Denton,598 Egerton Alley,Alameda,Fremont,California,94537,West,2018-02-07,Individual,Female,22,18-35,Divorced,0
2792,Phillip York,606 Monroe Way,Los Angeles,Bellflower,California,90706,West,2009-06-10,Individual,Male,38,36-55,Single,0
2793,Owen Oldfield,501 Argyle Tunnel,Deschutes,Bend,Oregon,97701,West,2017-06-21,Individual,Male,39,36-55,Widowed,0
2794,Drew Asher,346 Virginia Hill,Gaston,Gastonia,North Carolina,28052,South,2022-04-04,Individual,Female,71,56+,Widowed,0
2795,Maxwell Lloyd,837 Bellenden Boulevard,Palm Beach,Delray Beach,Florida,33444,South,2015-10-24,Individual,Male,43,36-55,Divorced,0
